Date de l'export,Code du département,Libellé du département,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs et nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,Code Nuance,Sexe,Nom,Prénom,Liste,Sieges,Voix,% Voix/Ins,% Voix/Exp
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0024,00000872,00000145,16.63,00000727,83.37,00000026,2.98,3.58,00000701,80.39,96.42,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000409,46.90,58.35,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000292,33.49,41.65
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0025,00000811,00000183,22.56,00000628,77.44,00000011,1.36,1.75,00000617,76.08,98.25,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000327,40.32,53.00,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000290,35.76,47.00
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0026,00001101,00000152,13.81,00000949,86.19,00000018,1.63,1.90,00000931,84.56,98.10,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000547,49.68,58.75,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000384,34.88,41.25
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0027,00001086,00000177,16.30,00000909,83.70,00000024,2.21,2.64,00000885,81.49,97.36,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000549,50.55,62.03,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000336,30.94,37.97
23/05/2008 11:07:42,ZD,LA REUNION,409,Saint-André,0028,00001003,00000177,17.65,00000826,82.35,00000022,2.19,2.66,00000804,80.16,97.34,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000515,51.35,64.05,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000289,28.81,35.95
23/05/2008 11:07:42,ZD,LA REUNION,409,Saint-André,0029,00000939,00000202,21.51,00000737,78.49,00000007,0.75,0.95,00000730,77.74,99.05,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000462,49.20,63.29,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000268,28.54,36.71
23/05/2008 11:07:42,ZD,LA REUNION,409,Saint-André,0030,00001065,00000179,16.81,00000886,83.19,00000026,2.44,2.93,00000860,80.75,97.07,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000528,49.58,61.40,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000332,31.17,38.60
23/05/2008 11:07:42,ZD,LA REUNION,409,Saint-André,0031,00000951,00000209,21.98,00000742,78.02,00000021,2.21,2.83,00000721,75.81,97.17,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000366,38.49,50.76,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000355,37.33,49.24
23/05/2008 11:07:42,ZD,LA REUNION,409,Saint-André,0032,00000961,00000184,19.15,00000777,80.85,00000014,1.46,1.80,00000763,79.40,98.20,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000435,45.27,57.01,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000328,34.13,42.99
23/05/2008 11:07:42,ZD,LA REUNION,411,Saint-Denis,0001,00000479,00000268,55.95,00000211,44.05,00000009,1.88,4.27,00000202,42.17,95.73,LSOC,M,ANNETTE,Gilbert Marie Raymond,SAINT DENIS POUR TOUS,00000000,00000069,14.41,34.16,LMAJ,M,VICTORIA,René-Paul,LES DYONISIENS EN TOUTE C,00000000,00000133,27.77,65.84
